index,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,matched,confidence
429,Ezc8sEFRKcDvEiP-ZwBQow,Cellairis,"Walmart, 8990 Turkey Lake Rd",Orlando,FL,32819,28.4399415,-81.4764715,1.0,5,1,"{'RestaurantsPriceRange2': '3', 'BusinessAcceptsCreditCards': 'True'}","IT Services & Computer Repair, Electronics Repair, Shopping, Mobile Phone Accessories, Local Services, Mobile Phone Repair","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-19:0'}","[""name: ('Cellairis',)"", 'full address: 8990 Turkey Lake Rd, Orlando, FL 32819, USA', 'coordinates: (28.439643, -81.4762404)', 'postal code: 32819', 'state: FL']",60.0
430,6pX0Uv-e3AnKij9wt18Rzw,Dunkin',4 West St,Reading,MA,01867,42.5089863,-71.124338,2.0,7,1,"{'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'DriveThru': 'None', 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True'}","Coffee & Tea, Donuts, Food","{'Monday': '5:0-20:0', 'Tuesday': '5:0-20:0', 'Wednesday': '5:0-20:0', 'Thursday': '5:0-20:0', 'Friday': '5:0-20:0', 'Saturday': '6:0-20:0', 'Sunday': '6:0-20:0'}","[""name: Dunkin'"", 'full address: In Mobil Gas Station, 4 West St, Reading, MA 01867, USA', 'coordinates: (42.5088291, -71.1243416)', 'postal code: 01867', 'state: MA']",100.0
431,wYplGJiqSAF4Mhy09yYxXw,Tips & Toes,2950 Deer Creek Commerce Ln,Davenport,FL,33837,28.222269,-81.642978,3.5,27,1,"{'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True', 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True'}","Hair Removal, Beauty & Spas, Nail Salons, Waxing","{'Monday': '9:30-19:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:30-19:0'}","[""name: ('Tips & Toes Nails Spa',)"", 'full address: 2950 Deer Creek Commerce Ln, Davenport, FL 33837, USA', 'coordinates: (28.2222688, -81.6429777)', 'postal code: 33837', 'state: FL']",80.0
432,Cgh02SSCqFo6k83twfcJcA,Herzog-Meier Volkswagen,4275 SW 139th Way,Beaverton,OR,97005,45.4894123,-122.8205989,3.5,294,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'ByAppointmentOnly': 'False'}","Car Dealers, Automotive, Auto Parts & Supplies, Auto Repair","{'Monday': '0:0-0:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '8:0-19:0', 'Sunday': '10:0-18:0'}","['name: Herzog-Meier Volkswagen', 'full address: 4275 SW 139th Way, Beaverton, OR 97005, USA', 'coordinates: (45.4896608, -122.8203529)', 'postal code: 97005', 'state: OR']",100.0
433,BHO4shZAik1m9vE3z3cIgg,"Spec's Wines, Spirits & Finer Foods",13015 Shops Pkwy,Bee Cave,TX,78738,30.3076484,-97.9460915,3.5,22,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'True'}","Shopping, Food, Beer, Wine & Spirits","{'Monday': '0:0-0:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0'}","['name: (""Spec\'s Wines, Spirits & Finer Foods"",)', 'full address: 13015 Shops Pkwy, Bee Cave, TX 78738, USA', 'coordinates: (30.307629, -97.94597499999999)', 'postal code: 78738', 'state: TX']",80.0
434,blmXZ0q3am7LKkhSM348sQ,Sinister Stories of Salem,190 Essex St,Salem,MA,01970,42.521718,-70.893916,4.5,12,1,,"Supernatural Readings, Historical Tours, Walking Tours, Arts & Entertainment, Tours, Hotels & Travel","{'Monday': '10:0-20:30', 'Tuesday': '10:0-20:30', 'Wednesday': '10:0-20:30', 'Thursday': '10:0-20:30', 'Friday': '10:0-20:30', 'Saturday': '10:0-20:30', 'Sunday': '10:0-20:30'}",,
435,pMPsW0fFk3RB0p91ieK7Iw,Maryhill Tasting Room & Bistro - Vancouver,"801 Waterfront Way, Ste 105",Vancouver,WA,98660,45.6242552,-122.6812756,3.5,47,1,"{'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'no'"", 'CoatCheck': 'False', 'OutdoorSeating': 'True', 'Caters': 'False', 'BusinessAcceptsBitcoin': 'False', 'ByAppointmentOnly': 'False', 'RestaurantsReservations': 'False', 'WheelchairAccessible': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'False', 'NoiseLevel': ""u'average'"", 'DogsAllowed': 'True', 'Smoking': ""u'no'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'""}","Food, Nightlife, Arts & Entertainment, Wine Tasting Room, Wineries, Bars, Wine Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-16:0', 'Wednesday': '12:0-18:0', 'Thursday': '12:0-18:0', 'Friday': '12:0-18:0', 'Saturday': '11:0-18:0', 'Sunday': '11:0-18:0'}","[""name: ('Maryhill Winery Vancouver Tasting Room',)"", 'full address: 801 Waterfront Wy Suite 105, Vancouver, WA 98660, USA', 'coordinates: (45.6242054, -122.6814709)', 'postal code: 98660', 'state: WA']",60.0
436,NRPemqVb4qpWFF0Avq_6OQ,Eurasia Sushi Bar & Seafood,"7101 W Hwy 71, Ste C-13",Austin,TX,78735,30.2345329,-97.8772622,4.5,395,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", 'CoatCheck': 'False', 'GoodForDancing': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'RestaurantsTableService': 'True', 'RestaurantsReservations': 'True', 'HappyHour': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'WheelchairAccessible': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'full_bar'"", 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'HasTV': 'True', 'WiFi': ""u'free'"", 'ByAppointmentOnly': 'False', 'GoodForKids': 'True', 'Smoking': ""u'no'"", 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'None', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Bars, Nightlife, Cocktail Bars, Seafood, Restaurants, Sushi Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '16:30-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}","[""name: ('Eurasia Sushi Bar & Seafood',)"", 'full address: 7101 State Hwy 71 c13, Austin, TX 78735, USA', 'coordinates: (30.2346974, -97.87819549999999)', 'postal code: 78735', 'state: TX']",60.0
437,5blO2uydGlxy3Lkbf9itSA,Enterprise Rent-A-Car,475 E Livingston,Columbus,OH,43215,39.9520296948,-82.9857104693,3.0,12,1,,"Car Rental, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-14:0', 'Friday': '8:0-18:0', 'Saturday': '9:0-14:0', 'Sunday': '10:0-13:0'}","[""name: ('Enterprise Rent-A-Car',)"", 'full address: 475 E Livingston Ave, Columbus, OH 43215, USA', 'coordinates: (39.9520297, -82.9857105)', 'postal code: 43215', 'state: OH']",80.0
438,JUZswkOtkJ6y0udqgP22fA,Marco's Pizza,"830 Glenwood Ave SE, Ste 530",Atlanta,GA,30316,33.7411295,-84.3595859,2.5,30,1,"{'OutdoorSeating': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'Alcohol': ""'none'"", 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False'}","Pizza, Chicken Wings, Sandwiches, Restaurants, American (Traditional)","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}","['name: (""Marco\'s Pizza"",)', 'full address: 830 Glenwood Ave SE, Atlanta, GA 30316, USA', 'coordinates: (33.741116, -84.359567)', 'postal code: 30316', 'state: GA']",60.0
439,RJsaTtogCHToN4Zp1oCwOQ,Adam Sloat - Westwater Realty,"357 S McCaslin Blvd, Ste 200",Louisville,CO,80027,39.9664699,-105.165279,5.0,6,1,"{'BusinessAcceptsCreditCards': 'False', 'BusinessAcceptsBitcoin': 'False', 'ByAppointmentOnly': 'True'}","Real Estate, Real Estate Agents, Home Services, Real Estate Services","{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-20:0'}","[""name: ('Adam Sloat - Realtor (Westwater Realty)',)"", 'full address: 357 McCaslin Blvd, Louisville, CO 80027, USA', 'coordinates: (39.9664699, -105.165279)', 'postal code: 80027', 'state: CO']",60.0
440,as6Zm1aqaI5pCRfRvNEKmQ,Westlake Dermatology & Cosmetic Surgery - Downtown Austin,327 E Cesar Chavez St,Austin,TX,78701,30.2625565,-97.74167,4.5,66,1,"{'ByAppointmentOnly': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '3'}","Health & Medical, Beauty & Spas, Dermatologists, Medical Spas, Cosmetic Surgeons, Doctors","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}","[""name: ('Westlake Dermatology & Cosmetic Surgery - Downtown Austin',)"", 'full address: 327 E Cesar Chavez St, Austin, TX 78701, USA', 'coordinates: (30.2623155, -97.7415056)', 'postal code: 78701', 'state: TX']",80.0
441,MYs9i09k2Tpzp_gs_IR3KQ,Comics Adventure,15705 SE McLoughlin Blvd,Milwaukie,OR,97267,45.4093451,-122.6276034,4.5,12,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True'}","Shopping, Books, Mags, Music & Video, Comic Books","{'Monday': '11:0-17:0', 'Tuesday': '11:0-17:0', 'Wednesday': '11:0-17:0', 'Thursday': '11:0-17:0', 'Friday': '11:0-17:0', 'Saturday': '11:0-17:0', 'Sunday': '11:0-17:0'}","[""name: ('Comics Adventure',)"", 'full address: 15705 SE McLoughlin Blvd, Milwaukie, OR 97267, USA', 'coordinates: (45.4094844, -122.627246)', 'postal code: 97267', 'state: OR']",80.0
442,wkV49gvLzBvXCsLgf2Kkcg,Bank of America,21 Paradise Rd,Salem,MA,01970,42.4854020164,-70.8988253148,1.5,5,1,{'BusinessAcceptsCreditCards': 'True'},"Financial Services, Real Estate, Mortgage Brokers, Banks & Credit Unions, Home Services","{'Monday': '0:0-0:0', 'Tuesday': '9:0-16:0', 'Wednesday': '9:0-16:0', 'Thursday': '9:0-14:0', 'Friday': '9:0-16:0', 'Saturday': '9:0-12:0', 'Sunday': '9:0-14:0'}","['name: Bank of America Home Mortgage', 'full address: Salem, MA 01970, USA', 'coordinates: (42.4852796, -70.8989653)', 'postal code: 01970', 'state: MA']",60.0
443,Zgh5ZdVXZWZehKmScM-5Tg,Emile Driving School,"6 Pleasant St, Ste 202",Malden,MA,02148,42.4262961,-71.0676757,2.5,8,1,,"Public Services & Government, Education, Transportation, Driving Schools, Hotels & Travel, Departments of Motor Vehicles, Specialty Schools","{'Monday': '7:0-20:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-20:0', 'Saturday': '7:0-20:0', 'Sunday': '7:0-20:0'}","[""name: ('Emile Driving School',)"", 'full address: 6 Pleasant St #202, Malden, MA 02148, USA', 'coordinates: (42.426281, -71.067731)', 'postal code: 02148', 'state: MA']",60.0
444,ms1iBCtAhu4QupXY-uFp4A,Don Pepe's Fresh Mexican Food,705 Main St,Oregon City,OR,97045,45.3581274,-122.6084021,4.0,239,1,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'HasTV': 'True', 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'OutdoorSeating': 'True', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'full_bar'"", 'HappyHour': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BYOB': 'True', 'GoodForKids': 'True', 'Corkage': 'False', 'RestaurantsDelivery': 'True'}","Food, Restaurants, Mexican","{'Monday': '0:0-0:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '4:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}","['name: (""Don Pepe\'s Fresh Mexican Food"",)', 'full address: 705 Main St st, Oregon City, OR 97045, USA', 'coordinates: (45.35802590000001, -122.6082463)', 'postal code: 97045', 'state: OR']",80.0
445,UtSA7oABMRLPt-xb5Yz93g,Eye Care Specialists Of Florida,1124 Cypress Glen Cir,Kissimmee,FL,34741,28.346261,-81.414795,3.0,12,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '4'}","Doctors, Eyewear & Opticians, Optometrists, Ophthalmologists, Shopping, Health & Medical","{'Monday': '8:30-17:0', 'Tuesday': '8:30-17:0', 'Wednesday': '8:30-17:0', 'Thursday': '8:30-17:0', 'Friday': '8:30-17:0'}","[""name: ('Eye Care Specialists Of Florida',)"", 'full address: 1124 Cypress Glen Cir, Kissimmee, FL 34741, USA', 'coordinates: (28.3462649, -81.4147843)', 'postal code: 34741', 'state: FL']",80.0
446,9mtU1uDmwEOY6DpWTZunqg,Chapin Properties Team,1583 Beacon St,Brookline,MA,02446,42.3392323,-71.1331438,4.0,5,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Real Estate Agents, Real Estate, Property Management, Real Estate Services, Home Services","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '10:0-20:0'}","[""name: ('Chapin Properties Team Ltd',)"", 'full address: 1583 Beacon St, Brookline, MA 02446, USA', 'coordinates: (42.3392323, -71.134129)', 'postal code: 02446', 'state: MA']",80.0
447,6_BpY8wSsPLrfgjYlB3qgA,Zumba with Lindsay,429 Centre St,Newton,MA,02458,42.3555345,-71.1863568,5.0,11,1,"{'ByAppointmentOnly': 'False', 'DogsAllowed': 'False', 'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'WheelchairAccessible': 'False'}","Active Life, Fitness & Instruction, Dance Studios","{'Monday': '17:30-18:30', 'Wednesday': '17:30-18:30', 'Thursday': '8:0-9:0', 'Friday': '8:0-9:0', 'Saturday': '9:0-10:0'}","[""name: ('Zumba with Lindsay',)"", 'full address: 429 Centre St #2063, Newton, MA 02458, USA', 'coordinates: (42.3555345, -71.1863568)', 'postal code: 02458', 'state: MA']",80.0
448,-DKCbS-jQRwAy5YiVuf1Pg,CuppaJoe Coffee Roasters,105-1899 Rosser Avenue,Burnaby,BC,V5C 6R5,49.2669375,-123.0068911,4.5,14,1,"{'WiFi': ""'free'"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WheelchairAccessible': 'True', 'HasTV': 'False', 'Alcohol': ""u'none'"", 'Caters': 'False', 'RestaurantsTableService': 'False', 'DogsAllowed': 'False', 'BikeParking': 'True'}","Restaurants, Sandwiches, Coffee & Tea, Food, Cafes, Ice Cream & Frozen Yogurt","{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-21:0', 'Saturday': '7:0-21:0', 'Sunday': '7:0-21:0'}","[""name: ('CuppaJoe Coffee Roasters',)"", 'full address: 105-1899 Rosser Ave, Burnaby, BC V5C 6R5, Canada', 'coordinates: (49.2670907, -123.0062612)', 'postal code: V5C 6R5', 'state: BC']",80.0
449,wm43OXwcxxvuJ0VDhhUoQQ,F&D Woodfired Italian Kitchen,1000 W State Rd 434,Longwood,FL,32750,28.6976270937,-81.362003834,4.5,57,1,"{'WiFi': ""u'free'"", 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'True', 'Alcohol': ""u'beer_and_wine'""}","Italian, Pizza, Restaurants","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-21:0'}","[""name: ('F&D Woodfired Italian Kitchen',)"", 'full address: 1000 W State Rd 434, Longwood, FL 32750, USA', 'coordinates: (28.6976215, -81.3620041)', 'postal code: 32750', 'state: FL']",80.0
450,2PqavxOybtt8x9KMs3mmJw,O'Charley's Restaurant & Bar,6224 Gender Rd,Canal Winchester,OH,43110,39.854657,-82.827495,2.5,58,1,"{'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""'average'"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'False', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'WiFi': ""u'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Caters': 'False', 'OutdoorSeating': 'True', 'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'Alcohol': ""'full_bar'"", 'RestaurantsDelivery': 'None', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DriveThru': 'False'}","Burgers, American (Traditional), Restaurants, Breakfast & Brunch, Southern","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}","['name: (""O\'Charley\'s Restaurant & Bar"",)', 'full address: 6224 Gender Rd, Canal Winchester, OH 43110, USA', 'coordinates: (39.854657, -82.82749500000001)', 'postal code: 43110', 'state: OH']",80.0
451,voUJ3PE5MPa776A-oMXBQA,Brite Ideas,"2521 Rutland Dr, Ste 475",Austin,TX,78758,30.382275086,-97.7230492133,4.5,6,1,"{'DogsAllowed': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True'}","Nurseries & Gardening, Shopping, Home & Garden","{'Monday': '10:30-18:30', 'Tuesday': '10:30-18:30', 'Wednesday': '10:30-18:30', 'Thursday': '10:30-18:30', 'Friday': '10:30-18:30', 'Saturday': '10:30-17:0', 'Sunday': '12:0-16:0'}","[""name: ('Brite Ideas Aquaponics, Hydroponics & Organics',)"", 'full address: 2521 Rutland Dr #475, Austin, TX 78757, USA', 'coordinates: (30.382323, -97.7230014)', 'postal code: 78757', 'state: TX']",40.0
452,mMhlvAJuNn4bBCwaT8Fknw,Bonne Chance Cafe,77 Canal St,Boston,MA,02114,42.3642353,-71.0595759,4.5,47,1,"{'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'DogsAllowed': 'True', 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'HappyHour': 'False', 'WheelchairAccessible': 'True', 'Corkage': 'False', 'HasTV': 'True', 'Alcohol': ""u'none'"", 'Caters': 'True', 'BYOB': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True'}","Ethnic Food, Specialty Food, Food, Do-It-Yourself Food, Coffee & Tea, Salad, Imported Food, Asian Fusion, Cafes, Bakeries, Breakfast & Brunch, Korean, Restaurants, Sandwiches","{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0'}","[""name: ('Bonne Chance Cafe',)"", 'full address: 77 Canal St, Boston, MA 02114, USA', 'coordinates: (42.3642353, -71.0595759)', 'postal code: 02114', 'state: MA']",80.0
453,zOY7hEhCkjHD9o6bDNwh4A,4.0 Ice Cream & Drinks,"6035 Peachtree Rd, Ste 201A",Doraville,GA,30360,33.9076991,-84.2880328,4.5,26,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'False', 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'RestaurantsDelivery': 'None'}","Ice Cream & Frozen Yogurt, Food, Beverage Store, Juice Bars & Smoothies, Bubble Tea","{'Monday': '13:0-20:0', 'Tuesday': '13:0-20:0', 'Wednesday': '13:0-20:0', 'Thursday': '13:0-17:0', 'Friday': '13:0-20:0', 'Saturday': '13:0-20:0', 'Sunday': '13:0-20:0'}","[""name: ('4.0 Ice Cream & Drinks',)"", 'full address: 6035 Peachtree Rd SUITE A201 FIRST STORE ON THE 2ND FLOOR, Doraville, GA 30360, USA', 'coordinates: (33.9076994, -84.2868499)', 'postal code: 30360', 'state: GA']",40.0
454,c8sMtCvdrO5pZiGWO3tqZQ,Domino's Pizza,6144 E Main St,Columbus,OH,43213,39.9554179992,-82.8324304927,3.0,17,1,"{'RestaurantsDelivery': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'RestaurantsPriceRange2': '1'}","Pizza, Chicken Wings, Restaurants, Sandwiches, Italian","{'Monday': '10:0-0:0', 'Tuesday': '10:0-0:0', 'Wednesday': '10:0-0:0', 'Thursday': '10:0-0:0', 'Friday': '10:0-1:0', 'Saturday': '10:0-1:0', 'Sunday': '10:0-0:0'}","['name: (""Domino\'s Pizza"",)', 'full address: 6144 E Main St, Columbus, OH 43213, USA', 'coordinates: (39.9554985, -82.83241629999999)', 'postal code: 43213', 'state: OH']",80.0
